timestamp,price,portfolio_value,cash,position,action
2025-07-26 09:00:00,117524.3,100000.0,[98136.56550043],[0.00079139],[-0.46806633]
2025-07-26 09:15:00,117435.3,100000.0,[98136.56550043],[0.00079139],[0.92315706]
2025-07-26 09:30:00,117492.4,100000.0,[98136.56550043],[0.00079139],[0.73929215]
2025-07-26 09:45:00,117547.5,100000.0,[98136.56550043],[0.00079139],[-0.2623667]
2025-07-26 10:00:00,117604.6,100000.0,[98136.56550043],[0.00079139],[-0.71265993]
2025-07-26 10:15:00,117744.2,100000.0,[98136.56550043],[0.00079139],[-0.74937799]
2025-07-26 10:30:00,118178.2,100000.0,[98136.56550043],[0.00079139],[0.13462318]
2025-07-26 10:45:00,117954.4,100000.0,[98136.56550043],[0.00079139],[-0.74235485]
2025-07-26 11:00:00,118020.7,100000.0,[98136.56550043],[0.00079139],[0.16472344]
2025-07-26 11:15:00,117922.2,100000.0,[98136.56550043],[0.00079139],[-0.35110528]
2025-07-26 11:30:00,117799.9,100000.0,[98136.56550043],[0.00079139],[0.05493303]
2025-07-26 11:45:00,117758.1,100000.0,[98136.56550043],[0.00079139],[-0.36041312]
2025-07-26 12:00:00,117796.5,100000.0,[98136.56550043],[0.00079139],[-0.28680632]
2025-07-26 12:15:00,117928.7,100000.0,[98136.56550043],[0.00079139],[-0.5587527]
2025-07-26 12:30:00,117919.2,100000.0,[98136.56550043],[0.00079139],[0.19964274]
2025-07-26 12:45:00,117885.0,100000.0,[98136.56550043],[0.00079139],[-0.99836703]
2025-07-26 13:00:00,118099.2,100000.0,[98136.56550043],[0.00079139],[-0.83266242]
2025-07-26 13:15:00,118057.3,100000.0,[98136.56550043],[0.00079139],[-0.83848757]
2025-07-26 13:30:00,118194.9,100000.0,[98136.56550043],[0.00079139],[-0.50202963]
2025-07-26 13:45:00,118099.4,100000.0,[98136.56550043],[0.00079139],[-0.30452951]
2025-07-26 14:00:00,118113.0,100000.0,[98136.56550043],[0.00079139],[-0.84303404]
2025-07-26 14:15:00,117987.4,100000.0,[98136.56550043],[0.00079139],[0.12460133]
2025-07-26 14:30:00,118081.4,100000.0,[98136.56550043],[0.00079139],[0.94366368]
2025-07-26 14:45:00,118030.1,100000.0,[98136.56550043],[0.00079139],[0.7898377]
2025-07-26 15:00:00,117910.1,100000.0,[98136.56550043],[0.00079139],[-0.66899762]
2025-07-26 15:15:00,117863.4,100000.0,[98136.56550043],[0.00079139],[0.21640491]
2025-07-26 15:30:00,117900.5,100000.0,[98136.56550043],[0.00079139],[-0.56632967]
2025-07-26 15:45:00,118111.1,100000.0,[98136.56550043],[0.00079139],[-0.18628547]
2025-07-26 16:00:00,118052.7,100000.0,[98136.56550043],[0.00079139],[0.04357037]
2025-07-26 16:15:00,118151.3,100000.0,[98136.56550043],[0.00079139],[0.65651135]
2025-07-26 16:30:00,118049.4,100000.0,[98136.56550043],[0.00079139],[-0.90445244]
2025-07-26 16:45:00,118055.1,100000.0,[98136.56550043],[0.00079139],[-0.48708259]
2025-07-26 17:00:00,118012.7,100000.0,[98136.56550043],[0.00079139],[-0.99727485]
2025-07-26 17:15:00,118036.8,100000.0,[98136.56550043],[0.00079139],[0.83368588]
2025-07-26 17:30:00,117960.8,100000.0,[98136.56550043],[0.00079139],[-0.0504671]
2025-07-26 17:45:00,118009.4,100000.0,[98136.56550043],[0.00079139],[-0.87939495]
2025-07-26 18:00:00,118035.7,100000.0,[98136.56550043],[0.00079139],[0.38330173]
2025-07-26 18:15:00,118029.5,100000.0,[98136.56550043],[0.00079139],[0.15426108]
2025-07-26 18:30:00,118013.0,100000.0,[98136.56550043],[0.00079139],[0.11729196]
2025-07-26 18:45:00,118063.9,100000.0,[98136.56550043],[0.00079139],[0.36798417]
2025-07-26 19:00:00,118053.6,100000.0,[98136.56550043],[0.00079139],[0.39472645]
2025-07-26 19:15:00,118075.0,100000.0,[98136.56550043],[0.00079139],[-0.27142807]
2025-07-26 19:30:00,118150.4,100000.0,[98136.56550043],[0.00079139],[-0.7717594]
2025-07-26 19:45:00,118209.1,100000.0,[98136.56550043],[0.00079139],[-0.52121941]
2025-07-26 20:00:00,118085.6,100000.0,[98136.56550043],[0.00079139],[-0.39540446]
2025-07-26 20:15:00,117916.6,100000.0,[98136.56550043],[0.00079139],[0.73934773]
2025-07-26 20:30:00,117961.7,100000.0,[98136.56550043],[0.00079139],[0.58516998]
2025-07-26 20:45:00,117919.2,100000.0,[98136.56550043],[0.00079139],[0.52127069]
2025-07-26 21:00:00,117857.8,100000.0,[98136.56550043],[0.00079139],[0.50763956]
2025-07-26 21:15:00,117912.4,100000.0,[98136.56550043],[0.00079139],[-0.05812392]
2025-07-26 21:30:00,117929.9,100000.0,[98136.56550043],[0.00079139],[0.53438444]
2025-07-26 21:45:00,118013.1,100000.0,[98136.56550043],[0.00079139],[-0.69835139]
2025-07-26 22:00:00,118064.0,100000.0,[98136.56550043],[0.00079139],[-0.27401278]
2025-07-26 22:15:00,118040.1,100000.0,[98136.56550043],[0.00079139],[-0.362251]
2025-07-26 22:30:00,118062.4,100000.0,[98136.56550043],[0.00079139],[-0.07518068]
2025-07-26 22:45:00,117974.9,100000.0,[98136.56550043],[0.00079139],[-0.49074574]
2025-07-26 23:00:00,117957.5,100000.0,[98136.56550043],[0.00079139],[-0.5442897]
2025-07-26 23:15:00,117894.9,100000.0,[98136.56550043],[0.00079139],[-0.71671128]
2025-07-26 23:30:00,117879.0,100000.0,[98136.56550043],[0.00079139],[0.83273533]
2025-07-26 23:45:00,117889.3,100000.0,[98136.56550043],[0.00079139],[-0.19010178]
2025-07-27 00:00:00,117869.9,100000.0,[98136.56550043],[0.00079139],[-0.3198348]
2025-07-27 00:15:00,117822.5,100000.0,[98136.56550043],[0.00079139],[0.3735643]
2025-07-27 00:30:00,117840.4,100000.0,[98136.56550043],[0.00079139],[0.55782915]
2025-07-27 00:45:00,117927.2,100000.0,[98136.56550043],[0.00079139],[0.55589569]
2025-07-27 01:00:00,118065.8,100000.0,[98136.56550043],[0.00079139],[-0.94297433]
2025-07-27 01:15:00,118118.0,100000.0,[98136.56550043],[0.00079139],[0.57561324]
2025-07-27 01:30:00,118113.1,100000.0,[98136.56550043],[0.00079139],[-0.53367817]
2025-07-27 01:45:00,118063.7,100000.0,[98136.56550043],[0.00079139],[0.72371303]
2025-07-27 02:00:00,118158.6,100000.0,[98136.56550043],[0.00079139],[-0.29025033]
2025-07-27 02:15:00,118124.4,100000.0,[98136.56550043],[0.00079139],[-0.00789723]
2025-07-27 02:30:00,118171.4,100000.0,[98136.56550043],[0.00079139],[0.99636297]
2025-07-27 02:45:00,118302.8,100000.0,[98136.56550043],[0.00079139],[-0.50003432]
2025-07-27 03:00:00,118090.8,100000.0,[98136.56550043],[0.00079139],[0.22972788]
2025-07-27 03:15:00,118176.0,100000.0,[98136.56550043],[0.00079139],[-0.74607108]
2025-07-27 03:30:00,118215.6,100000.0,[98136.56550043],[0.00079139],[-0.31267658]
2025-07-27 03:45:00,118162.0,100000.0,[98136.56550043],[0.00079139],[-0.34280665]
2025-07-27 04:00:00,118161.8,100000.0,[98136.56550043],[0.00079139],[0.27785926]
2025-07-27 04:15:00,118239.2,100000.0,[98136.56550043],[0.00079139],[0.99904577]
2025-07-27 04:30:00,118198.7,100000.0,[98136.56550043],[0.00079139],[0.02802447]
2025-07-27 04:45:00,118200.0,100000.0,[98136.56550043],[0.00079139],[0.46001935]
2025-07-27 05:00:00,118173.6,100000.0,[98136.56550043],[0.00079139],[-0.15760959]
2025-07-27 05:15:00,118243.6,100000.0,[98136.56550043],[0.00079139],[-0.19565485]
2025-07-27 05:30:00,118253.2,100000.0,[98136.56550043],[0.00079139],[0.49298634]
2025-07-27 05:45:00,118258.3,100000.0,[98136.56550043],[0.00079139],[-0.32234316]
2025-07-27 06:00:00,118255.2,100000.0,[98136.56550043],[0.00079139],[0.15790363]
2025-07-27 06:15:00,118251.7,100000.0,[98136.56550043],[0.00079139],[0.19382847]
2025-07-27 06:30:00,118323.7,100000.0,[98136.56550043],[0.00079139],[0.52709857]
2025-07-27 06:45:00,118240.1,100000.0,[98136.56550043],[0.00079139],[0.02470756]
2025-07-27 07:00:00,118085.4,100000.0,[98136.56550043],[0.00079139],[-0.4707523]
2025-07-27 07:15:00,118107.8,100000.0,[98136.56550043],[0.00079139],[-0.47726135]
2025-07-27 07:30:00,118148.5,100000.0,[98136.56550043],[0.00079139],[0.06517836]
2025-07-27 07:45:00,118083.6,100000.0,[98136.56550043],[0.00079139],[0.56038642]
2025-07-27 08:00:00,118074.6,100000.0,[98136.56550043],[0.00079139],[0.73039918]
2025-07-27 08:15:00,117988.7,100000.0,[98136.56550043],[0.00079139],[0.17465771]
2025-07-27 08:30:00,118024.9,100000.0,[98136.56550043],[0.00079139],[-0.79276731]
2025-07-27 08:45:00,117923.1,100000.0,[98136.56550043],[0.00079139],[-0.6286331]
2025-07-27 09:00:00,117925.7,100000.0,[98136.56550043],[0.00079139],[-0.79294206]
2025-07-27 09:15:00,117864.1,100000.0,[98136.56550043],[0.00079139],[0.66091823]
2025-07-27 09:30:00,117862.8,100000.0,[98136.56550043],[0.00079139],[-0.37772326]
2025-07-27 09:45:00,117913.7,100000.0,[98136.56550043],[0.00079139],[0.06500179]
2025-07-27 10:00:00,118076.8,100000.0,[98136.56550043],[0.00079139],[-0.66819405]
2025-07-27 10:15:00,118121.2,100000.0,[98136.56550043],[0.00079139],[0.93849406]
2025-07-27 10:30:00,118179.2,100000.0,[98136.56550043],[0.00079139],[0.34986351]
2025-07-27 10:45:00,118155.9,100000.0,[98136.56550043],[0.00079139],[0.05545616]
2025-07-27 11:00:00,118219.7,100000.0,[98136.56550043],[0.00079139],[0.51112319]
2025-07-27 11:15:00,118168.0,100000.0,[98136.56550043],[0.00079139],[0.08373812]
2025-07-27 11:30:00,118120.2,100000.0,[98136.56550043],[0.00079139],[-0.17306783]
2025-07-27 11:45:00,118053.4,100000.0,[98136.56550043],[0.00079139],[-0.73373476]
2025-07-27 12:00:00,118063.1,100000.0,[98136.56550043],[0.00079139],[0.3475618]
2025-07-27 12:15:00,117954.5,100000.0,[98136.56550043],[0.00079139],[-0.083126]
2025-07-27 12:30:00,117866.8,100000.0,[98136.56550043],[0.00079139],[-0.49893539]
2025-07-27 12:45:00,118073.5,100000.0,[98136.56550043],[0.00079139],[-0.77611044]
2025-07-27 13:00:00,118157.5,100000.0,[98136.56550043],[0.00079139],[0.49576893]
2025-07-27 13:15:00,118159.3,100000.0,[98136.56550043],[0.00079139],[-0.19392799]
2025-07-27 13:30:00,118105.1,100000.0,[98136.56550043],[0.00079139],[-0.66051345]
2025-07-27 13:45:00,118182.3,100000.0,[98136.56550043],[0.00079139],[-0.83463802]
2025-07-27 14:00:00,118284.0,100000.0,[98136.56550043],[0.00079139],[0.48082923]
2025-07-27 14:15:00,118402.4,100000.0,[98136.56550043],[0.00079139],[-0.25391603]
2025-07-27 14:30:00,118279.6,100000.0,[98136.56550043],[0.00079139],[0.63510292]
2025-07-27 14:45:00,118414.2,100000.0,[98136.56550043],[0.00079139],[0.26633558]
2025-07-27 15:00:00,118351.4,100000.0,[98136.56550043],[0.00079139],[-0.12188545]
2025-07-27 15:15:00,118454.9,100000.0,[98136.56550043],[0.00079139],[-0.70040936]
2025-07-27 15:30:00,118440.5,100000.0,[98136.56550043],[0.00079139],[-0.04114619]
2025-07-27 15:45:00,118580.9,100000.0,[98136.56550043],[0.00079139],[0.34784549]
2025-07-27 16:15:00,119365.9,100000.0,[98136.56550043],[0.00079139],[-0.4775136]
2025-07-27 16:45:00,119081.4,100000.0,[98136.56550043],[0.00079139],[-0.76166435]
2025-07-27 17:00:00,119037.9,100000.0,[98136.56550043],[0.00079139],[0.84035077]
2025-07-27 17:15:00,119190.8,100000.0,[98136.56550043],[0.00079139],[-0.75708424]
2025-07-27 17:30:00,119087.8,100000.0,[98136.56550043],[0.00079139],[0.44328462]
2025-07-27 17:45:00,119196.0,100000.0,[98136.56550043],[0.00079139],[-0.76369879]
2025-07-27 18:00:00,119279.9,100000.0,[98136.56550043],[0.00079139],[-0.81103279]
2025-07-27 18:15:00,119232.7,100000.0,[98136.56550043],[0.00079139],[0.95243855]
2025-07-27 18:30:00,119066.7,100000.0,[98136.56550043],[0.00079139],[0.01384611]
2025-07-27 18:45:00,119008.1,100000.0,[98136.56550043],[0.00079139],[0.41699775]
2025-07-27 19:00:00,118952.3,100000.0,[98136.56550043],[0.00079139],[-0.79241619]
2025-07-27 19:15:00,118937.7,100000.0,[98136.56550043],[0.00079139],[-0.01328523]
2025-07-27 19:30:00,118980.1,100000.0,[98136.56550043],[0.00079139],[0.0735505]
2025-07-27 19:45:00,118952.9,100000.0,[98136.56550043],[0.00079139],[0.32724657]
2025-07-27 20:00:00,119069.6,100000.0,[98136.56550043],[0.00079139],[0.38648742]
2025-07-27 20:15:00,118983.6,100000.0,[98136.56550043],[0.00079139],[0.12559412]
2025-07-27 20:30:00,118872.9,100000.0,[98136.56550043],[0.00079139],[-0.80518826]
2025-07-27 20:45:00,118740.0,100000.0,[98136.56550043],[0.00079139],[0.34519345]
2025-07-27 21:00:00,118736.9,100000.0,[98136.56550043],[0.00079139],[-0.27947034]
2025-07-27 21:15:00,119030.2,100000.0,[98136.56550043],[0.00079139],[-0.74351738]
2025-07-27 21:30:00,119091.5,100000.0,[98136.56550043],[0.00079139],[0.82067465]
2025-07-27 21:45:00,119256.4,100000.0,[98136.56550043],[0.00079139],[-0.53697764]
2025-07-27 22:15:00,119664.0,100000.0,[98136.56550043],[0.00079139],[-0.2353479]
2025-07-27 22:30:00,119765.9,100000.0,[98136.56550043],[0.00079139],[0.93321922]
2025-07-27 22:45:00,119486.6,100000.0,[98136.56550043],[0.00079139],[0.11592459]
2025-07-27 23:00:00,119227.0,100000.0,[98136.56550043],[0.00079139],[-0.56613652]
2025-07-27 23:15:00,119424.0,100000.0,[98136.56550043],[0.00079139],[-0.54037201]
2025-07-27 23:30:00,119360.1,100000.0,[98136.56550043],[0.00079139],[-0.29739577]
2025-07-27 23:45:00,119423.5,100000.0,[98136.56550043],[0.00079139],[0.65403288]
2025-07-28 00:00:00,119452.9,100000.0,[98136.56550043],[0.00079139],[-0.1283459]
2025-07-28 00:15:00,119639.4,100000.0,[98136.56550043],[0.00079139],[-0.03362109]
2025-07-28 00:30:00,119240.6,100000.0,[98136.56550043],[0.00079139],[-0.06163968]
2025-07-28 00:45:00,119228.9,100000.0,[98136.56550043],[0.00079139],[0.7634706]
2025-07-28 01:00:00,119217.8,100000.0,[98136.56550043],[0.00079139],[0.33495144]
2025-07-28 01:15:00,119375.1,100000.0,[98136.56550043],[0.00079139],[0.71995897]
2025-07-28 01:30:00,119063.0,100000.0,[98136.56550043],[0.00079139],[0.04312079]
2025-07-28 01:45:00,119031.6,100000.0,[98136.56550043],[0.00079139],[-0.15503117]
2025-07-28 02:00:00,119202.3,100000.0,[98136.56550043],[0.00079139],[-0.62950401]
2025-07-28 02:15:00,119470.0,100000.0,[98136.56550043],[0.00079139],[0.18281734]
2025-07-28 02:30:00,119600.1,100000.0,[98136.56550043],[0.00079139],[0.62802356]
2025-07-28 02:45:00,119432.7,100000.0,[98136.56550043],[0.00079139],[0.57715469]
2025-07-28 03:00:00,119350.1,100000.0,[98136.56550043],[0.00079139],[-0.41452895]
2025-07-28 03:15:00,119259.7,100000.0,[98136.56550043],[0.00079139],[-0.87241175]
2025-07-28 03:30:00,119213.9,100000.0,[98136.56550043],[0.00079139],[-0.84810348]
2025-07-28 03:45:00,119269.7,100000.0,[98136.56550043],[0.00079139],[0.12349494]
2025-07-28 04:00:00,119240.9,100000.0,[98136.56550043],[0.00079139],[-0.62468961]
2025-07-28 04:15:00,119139.0,100000.0,[98136.56550043],[0.00079139],[0.66302248]
2025-07-28 04:30:00,119260.0,100000.0,[98136.56550043],[0.00079139],[0.570206]
2025-07-28 04:45:00,119200.0,100000.0,[98136.56550043],[0.00079139],[-0.4404744]
2025-07-28 05:00:00,119256.1,100000.0,[98136.56550043],[0.00079139],[-0.50435308]
2025-07-28 05:15:00,119355.0,100000.0,[98136.56550043],[0.00079139],[-0.77558608]
2025-07-28 05:30:00,119485.6,100000.0,[98136.56550043],[0.00079139],[0.25609305]
2025-07-28 05:45:00,119517.1,100000.0,[98136.56550043],[0.00079139],[0.95624399]
2025-07-28 06:00:00,119567.4,100000.0,[98136.56550043],[0.00079139],[-0.45294652]
2025-07-28 06:15:00,119480.0,100000.0,[98136.56550043],[0.00079139],[0.22639703]
2025-07-28 06:30:00,119463.3,100000.0,[98136.56550043],[0.00079139],[0.8977352]
2025-07-28 06:45:00,119445.0,100000.0,[98136.56550043],[0.00079139],[-0.7968585]
2025-07-28 07:00:00,118868.0,100000.0,[98136.56550043],[0.00079139],[0.45099586]
2025-07-28 07:15:00,119035.6,100000.0,[98136.56550043],[0.00079139],[0.07748572]
2025-07-28 07:30:00,118877.9,100000.0,[98136.56550043],[0.00079139],[-0.03241301]
2025-07-28 07:45:00,118873.2,100000.0,[98136.56550043],[0.00079139],[0.7455346]
2025-07-28 08:00:00,118898.4,100000.0,[98136.56550043],[0.00079139],[0.79861632]
2025-07-28 08:15:00,119002.9,100000.0,[98136.56550043],[0.00079139],[0.79095948]
2025-07-28 08:30:00,118850.0,100000.0,[98136.56550043],[0.00079139],[-0.1723857]
2025-07-28 08:45:00,119053.6,100000.0,[98136.56550043],[0.00079139],[0.09090878]
2025-07-28 09:00:00,118900.3,100000.0,[98136.56550043],[0.00079139],[-0.15622097]
2025-07-28 09:15:00,118820.7,100000.0,[98136.56550043],[0.00079139],[0.10224857]
2025-07-28 09:30:00,118720.2,100000.0,[98136.56550043],[0.00079139],[-0.16715939]
2025-07-28 09:45:00,118921.0,100000.0,[98136.56550043],[0.00079139],[0.49133047]
2025-07-28 10:00:00,118758.2,100000.0,[98136.56550043],[0.00079139],[0.49171647]
2025-07-28 10:15:00,118921.2,100000.0,[98136.56550043],[0.00079139],[0.08773375]
2025-07-28 10:30:00,118651.5,100000.0,[98136.56550043],[0.00079139],[0.90254384]
2025-07-28 10:45:00,118757.3,100000.0,[98136.56550043],[0.00079139],[0.67805894]
2025-07-28 11:00:00,118668.9,100000.0,[98136.56550043],[0.00079139],[0.01466827]
2025-07-28 11:15:00,118548.7,100000.0,[98136.56550043],[0.00079139],[0.14944587]
2025-07-28 11:30:00,118693.5,100000.0,[98136.56550043],[0.00079139],[0.48192749]
2025-07-28 11:45:00,118812.2,100000.0,[98136.56550043],[0.00079139],[-0.49733744]
2025-07-28 12:00:00,118890.6,100000.0,[98136.56550043],[0.00079139],[-0.81334909]
2025-07-28 12:15:00,118910.7,100000.0,[98136.56550043],[0.00079139],[0.73625904]
2025-07-28 12:30:00,118958.2,100000.0,[98136.56550043],[0.00079139],[-0.62191662]
2025-07-28 12:45:00,118828.7,100000.0,[98136.56550043],[0.00079139],[0.37110594]
2025-07-28 13:00:00,118657.5,100000.0,[98136.56550043],[0.00079139],[0.32964966]
2025-07-28 13:15:00,118579.8,100000.0,[98136.56550043],[0.00079139],[-0.97610656]
2025-07-28 13:30:00,118640.0,100000.0,[98136.56550043],[0.00079139],[0.65702373]
2025-07-28 13:45:00,118412.0,100000.0,[98136.56550043],[0.00079139],[0.02380264]
2025-07-28 14:00:00,118450.0,100000.0,[98136.56550043],[0.00079139],[0.99965786]
2025-07-28 14:15:00,118060.8,100000.0,[98136.56550043],[0.00079139],[0.82933643]
2025-07-28 14:30:00,118240.4,100000.0,[98136.56550043],[0.00079139],[-0.85504202]
2025-07-28 14:45:00,117968.3,100000.0,[98136.56550043],[0.00079139],[-0.25750662]
2025-07-28 15:00:00,118165.3,100000.0,[98136.56550043],[0.00079139],[0.10829427]
2025-07-28 15:15:00,118402.3,100000.0,[98136.56550043],[0.00079139],[0.98643213]
2025-07-28 15:30:00,118219.6,100000.0,[98136.56550043],[0.00079139],[-0.50004142]
2025-07-28 15:45:00,118152.9,100000.0,[98136.56550043],[0.00079139],[-0.6202197]
2025-07-28 16:00:00,118052.2,100000.0,[98136.56550043],[0.00079139],[-0.15813949]
2025-07-28 16:15:00,118274.9,100000.0,[98136.56550043],[0.00079139],[-0.16686205]
2025-07-28 16:30:00,118302.3,100000.0,[98136.56550043],[0.00079139],[-0.54004807]
2025-07-28 16:45:00,117997.7,100000.0,[98136.56550043],[0.00079139],[0.863387]
2025-07-28 17:00:00,117825.3,100000.0,[98136.56550043],[0.00079139],[-0.7018995]
2025-07-28 17:15:00,118006.0,100000.0,[98136.56550043],[0.00079139],[0.45771709]
2025-07-28 17:30:00,117841.5,100000.0,[98136.56550043],[0.00079139],[-0.32481821]
2025-07-28 17:45:00,117650.0,100000.0,[98136.56550043],[0.00079139],[-0.47562689]
2025-07-28 18:00:00,117765.6,100000.0,[98136.56550043],[0.00079139],[-0.586401]
2025-07-28 18:15:00,117539.5,100000.0,[98136.56550043],[0.00079139],[0.06283125]
2025-07-28 18:30:00,117724.0,100000.0,[98136.56550043],[0.00079139],[-0.00452995]
2025-07-28 18:45:00,117760.3,100000.0,[98136.56550043],[0.00079139],[-0.20729462]
2025-07-28 19:00:00,118125.0,100000.0,[98136.56550043],[0.00079139],[-0.4450001]
2025-07-28 19:15:00,118075.4,100000.0,[98136.56550043],[0.00079139],[-0.32953438]
2025-07-28 19:30:00,117662.6,100000.0,[98136.56550043],[0.00079139],[-0.16615347]
2025-07-28 19:45:00,118050.1,100000.0,[98136.56550043],[0.00079139],[0.14508565]
2025-07-28 20:00:00,117741.2,100000.0,[98136.56550043],[0.00079139],[0.83274765]
2025-07-28 20:15:00,117483.0,100000.0,[98136.56550043],[0.00079139],[0.24944398]
2025-07-28 20:30:00,117818.4,100000.0,[98136.56550043],[0.00079139],[-0.65803554]
2025-07-28 20:45:00,118017.7,100000.0,[98136.56550043],[0.00079139],[-0.68310009]
2025-07-28 21:00:00,118029.5,100000.0,[98136.56550043],[0.00079139],[0.08350312]
2025-07-28 21:15:00,118071.5,100000.0,[98136.56550043],[0.00079139],[0.05578931]
2025-07-28 21:30:00,118325.3,100000.0,[98136.56550043],[0.00079139],[-0.20123713]
2025-07-28 21:45:00,118081.5,100000.0,[98136.56550043],[0.00079139],[-0.15673714]
2025-07-28 22:00:00,118075.3,100000.0,[98136.56550043],[0.00079139],[0.66379079]
2025-07-28 22:15:00,118111.2,100000.0,[98136.56550043],[0.00079139],[-0.32047076]
2025-07-28 22:30:00,117836.9,100000.0,[98136.56550043],[0.00079139],[0.21954979]
2025-07-28 22:45:00,117842.9,100000.0,[98136.56550043],[0.00079139],[-0.43555125]
2025-07-28 23:00:00,117924.1,100000.0,[98136.56550043],[0.00079139],[-0.15942129]
2025-07-28 23:15:00,117954.1,100000.0,[98136.56550043],[0.00079139],[-0.8980402]
2025-07-28 23:30:00,117996.0,100000.0,[98136.56550043],[0.00079139],[-0.29379874]
2025-07-28 23:45:00,118041.4,100000.0,[98136.56550043],[0.00079139],[0.20118393]
2025-07-29 00:00:00,118260.7,100000.0,[98136.56550043],[0.00079139],[-0.07032091]
2025-07-29 00:15:00,118206.2,100000.0,[98136.56550043],[0.00079139],[0.16708183]
2025-07-29 00:30:00,117670.0,100000.0,[98136.56550043],[0.00079139],[0.55231734]
2025-07-29 00:45:00,117945.0,100000.0,[98136.56550043],[0.00079139],[0.42654619]
2025-07-29 01:00:00,118050.8,100000.0,[98136.56550043],[0.00079139],[0.36911914]
2025-07-29 01:15:00,118177.1,100000.0,[98136.56550043],[0.00079139],[-0.85212306]
2025-07-29 01:30:00,118113.7,100000.0,[98136.56550043],[0.00079139],[-0.86763]
2025-07-29 01:45:00,117738.6,100000.0,[98136.56550043],[0.00079139],[0.15095342]
2025-07-29 02:00:00,117867.3,100000.0,[98136.56550043],[0.00079139],[0.47437228]
2025-07-29 02:15:00,117866.5,100000.0,[98136.56550043],[0.00079139],[-0.61633809]
2025-07-29 02:30:00,117929.5,100000.0,[98136.56550043],[0.00079139],[0.88076688]
2025-07-29 02:45:00,118054.2,100000.0,[98136.56550043],[0.00079139],[0.27142048]
2025-07-29 03:00:00,118371.3,100000.0,[98136.56550043],[0.00079139],[0.22306348]
2025-07-29 03:15:00,118296.0,100000.0,[98136.56550043],[0.00079139],[-0.09422854]
2025-07-29 03:30:00,118471.5,100000.0,[98136.56550043],[0.00079139],[0.04652529]
2025-07-29 03:45:00,118743.9,100000.0,[98136.56550043],[0.00079139],[-0.2670825]
2025-07-29 04:00:00,118739.1,100000.0,[98136.56550043],[0.00079139],[-0.09214687]
2025-07-29 04:15:00,118619.1,100000.0,[98136.56550043],[0.00079139],[0.93637201]
2025-07-29 04:30:00,118477.9,100000.0,[98136.56550043],[0.00079139],[-0.2342557]
2025-07-29 04:45:00,118491.3,100000.0,[98136.56550043],[0.00079139],[-0.79953871]
2025-07-29 05:00:00,118630.6,100000.0,[98136.56550043],[0.00079139],[0.00640066]
2025-07-29 05:15:00,118615.4,100000.0,[98136.56550043],[0.00079139],[-0.06550571]
2025-07-29 05:30:00,118709.6,100000.0,[98136.56550043],[0.00079139],[0.00151254]
2025-07-29 05:45:00,118766.0,100000.0,[98136.56550043],[0.00079139],[0.59505545]
2025-07-29 06:00:00,118838.9,100000.0,[98136.56550043],[0.00079139],[0.36713548]
2025-07-29 06:15:00,118888.7,100000.0,[98136.56550043],[0.00079139],[-0.70052623]
2025-07-29 06:30:00,118949.7,100000.0,[98136.56550043],[0.00079139],[-0.01839325]
2025-07-29 06:45:00,118720.1,100000.0,[98136.56550043],[0.00079139],[-0.3049994]
2025-07-29 07:00:00,118799.8,100000.0,[98136.56550043],[0.00079139],[0.95815341]
2025-07-29 07:15:00,118774.1,100000.0,[98136.56550043],[0.00079139],[0.29999517]
2025-07-29 07:30:00,118950.0,100000.0,[98136.56550043],[0.00079139],[-0.49471874]
2025-07-29 07:45:00,118856.3,100000.0,[98136.56550043],[0.00079139],[0.24375555]
2025-07-29 08:00:00,118961.6,100000.0,[98136.56550043],[0.00079139],[-0.20065922]
2025-07-29 08:15:00,118763.3,100000.0,[98136.56550043],[0.00079139],[-0.30943377]
2025-07-29 08:30:00,118945.3,100000.0,[98136.56550043],[0.00079139],[-0.59156074]
2025-07-29 08:45:00,118887.8,100000.0,[98136.56550043],[0.00079139],[-0.90501004]
2025-07-29 09:00:00,118793.1,100000.0,[98136.56550043],[0.00079139],[0.39978741]
2025-07-29 09:15:00,118890.9,100000.0,[98136.56550043],[0.00079139],[-0.43177434]
2025-07-29 09:30:00,118887.0,100000.0,[98136.56550043],[0.00079139],[-0.23684492]
2025-07-29 09:45:00,118750.0,100000.0,[98136.56550043],[0.00079139],[-0.20492279]
2025-07-29 10:00:00,118565.1,100000.0,[98136.56550043],[0.00079139],[0.48023453]
2025-07-29 10:15:00,118634.7,100000.0,[98136.56550043],[0.00079139],[-0.49777796]
2025-07-29 10:30:00,118458.5,100000.0,[98136.56550043],[0.00079139],[0.39673878]
2025-07-29 10:45:00,118278.9,100000.0,[98136.56550043],[0.00079139],[-0.13481504]
2025-07-29 11:00:00,118382.3,100000.0,[98136.56550043],[0.00079139],[0.13825151]
2025-07-29 11:15:00,118460.6,100000.0,[98136.56550043],[0.00079139],[-0.09424239]
2025-07-29 11:30:00,118405.1,100000.0,[98136.56550043],[0.00079139],[0.79888469]
2025-07-29 11:45:00,118560.0,100000.0,[98136.56550043],[0.00079139],[-0.37193485]
2025-07-29 12:00:00,118444.7,100000.0,[98136.56550043],[0.00079139],[0.27857972]
2025-07-29 12:15:00,118908.2,100000.0,[98136.56550043],[0.00079139],[-0.13780321]
2025-07-29 12:30:00,119010.0,100000.0,[98136.56550043],[0.00079139],[-0.45704834]
